word	phones	word_info	u-point	u-point_mass	prefix	prefix_info	suffix	suffix_info	morpheme_count
troll	trol	16.612948710810826	3	1409	tro	6.589943421202571	l	0.9940420250727062	0
trolling	trolxN	15.200502202023186	4	1409	trol	10.46862404291802	xN	0.9624932115292415	-1
trove	trov	14.311304853455967	3	1407	tro	6.589943421202571	v	1.3634259194397313	0
true	tru	10.476113318086199	2	1415	tr	7.469925536791143	u	1.5716528886527223	0
truth	truT	10.839101621873473	3	1419	tru	6.668924059532813	T	1.8893257444501146	1
truthful	truTfxl	14.36250959825373	6	1428	truTfx	9.744833837499547	l	0.9940420250727062	1
truthfully	truTfxli	14.197873228114597	7	1428	truTfxl	8.961950975537555	i	1.0032128889325593	1
truthfulness	truTfxlnxs	15.275765873221909	7	1428	truTfxl	8.961950975537555	nxs	1.0799549887742788	1
troubadour	trubxdcr	11.6072798112072	3	1415	tru	6.668924059532813	bxdcr	2.321928094887362	0
truly	truli	12.646468946092387	3	1415	tru	6.668924059532813	li	0.6292602089866118	1
troupe	trup	10.76996637177931	3	1417	tru	6.668924059532813	p	2.0320961144702685	0
trooper	trupR	12.97560997225642	4	1417	trup	10.526499239136566	R	1.101986173826359	1
truce	trus	11.491739499311407	3	1415	tru	6.668924059532813	s	1.092054553360531	0
truancy	truxnsi	17.477358686005353	5	1420	truxn	8.707280686371444	si	1.104111545139662	1
truant	truxnt	16.808900614913306	5	1420	truxn	8.707280686371444	t	1.0605605955934554	0
truism	truxzxm	16.37658553841777	4	1418	trux	5.321928094887363	zxm	1.0824802004596819	1
trajectory	trxJEktRi	11.990930220199099	3	1413	trx	-0.0	JEktRi	1.5849625007211563	0
tribunal	trxbyunxl	11.889763218128156	3	1413	trx	-0.0	byunxl	1.5849625007211563	1
tradition	trxdISxn	9.508604517159009	7	1433	trxdISx	9.469641817239516	n	1.1012776238799646	0
traditional	trxdISxnxl	11.52436878955998	9	1439	trxdISxnx	9.744833837499547	l	0.9940420250727062	1
traditionally	trxdISxnxli	13.62674961123017	10	1439	trxdISxnxl	8.576691898598938	i	1.0032128889325593	1
traditionalist	trxdISxnxlxst	15.272751493568467	10	1439	trxdISxnxl	8.576691898598938	xst	0.8530370008822148	1
tremendous	trxmEndxs	12.126892827309437	8	1425	trxmEndx	9.489847960439299	s	1.092054553360531	0
tremendously	trxmEndxsli	12.729355945627692	9	1425	trxmEndxs	9.537218400538597	li	0.6292602089866118	1
trapeze	trxpiz	13.712575648906924	4	1415	trxp	1.9534452978042594	iz	0.8	0
triplex	trxplEks	17.00350786587102	4	1415	trxp	1.9534452978042594	lEks	1.1949875002403854	0
travail	trxvel	14.536577140982349	3	1413	trx	-0.0	vel	1.5849625007211563	0
zeitgeist	tsYtgYst	15.45206435774936	2	1086	ts	-0.0	YtgYst	1.5849625007211563	0
tsetse	tsitsi	20.13908664630672	2	1086	ts	-0.0	itsi	1.5849625007211563	0
tsunami	tsunami	11.99007427663792	2	1086	ts	-0.0	unami	1.5849625007211563	-1
too	tu	9.35546218189429	1	1121	t	6.350120248126029	u	1.5716528886527223	0
tooth	tuT	12.536507221213492	2	1127	tu	6.40735387510252	T	1.8893257444501146	0
toothbrush	tuTbrxS	13.701503609426576	3	1127	tuT	5.5387060128360055	brxS	1.5849625007211563	1
toothy	tuTi	16.28505749349628	3	1127	tuT	5.5387060128360055	i	1.0032128889325593	1
toothless	tuTlxs	16.491900578148545	3	1127	tuT	5.5387060128360055	lxs	1.2627951807096793	1
toothpick	tuTpIk	17.360817303597948	4	1129	tuTp	1.160964047443681	Ik	1.1169925001442311	1
toothpaste	tuTpest	13.382800784838937	4	1129	tuTp	1.160964047443681	est	1.0	1
tube	tub	9.039062005086485	2	1126	tu	6.40735387510252	b	2.409712187560232	0
tuba	tubV	16.357729698714817	3	1126	tub	4.794357317791132	V	1.2605544011772498	0
tubing	tubxN	12.55263869975361	4	1128	tubx	9.66395830250124	N	1.1574905606986845	0
tubal	tubxl	16.026773535080196	4	1128	tubx	9.66395830250124	l	0.9940420250727062	-1
tubular	tubyxlR	18.0700514699987	3	1126	tub	4.794357317791132	yxlR	1.2339850002884625	1
twofold	tufold	16.16282376462919	2	1121	tu	6.40735387510252	fold	2.3140284198514056	0
tool	tul	9.934078026141181	2	1125	tu	6.40735387510252	l	0.9940420250727062	0
toolbox	tulbcks	14.347188054860982	3	1125	tul	-0.0	bcks	-0.0	-1
tooling	tulxN	15.871546917190768	4	1127	tulx	8.771542349785507	N	1.1574905606986845	-1
tulip	tulxp	15.111350530336733	4	1127	tulx	8.771542349785507	p	2.0320961144702685	0
tomb	tum	9.90851445033073	2	1127	tu	6.40735387510252	m	1.7455451971598461	0
tumescent	tumEsxnt	19.37629993851182	3	1127	tum	2.922792416077381	Esxnt	2.321928094887362	0
tumor	tumR	10.830907626896641	3	1127	tum	2.922792416077381	R	1.101986173826359	-1
tumultuous	tumVlCuxs	14.266499856196283	3	1127	tum	2.922792416077381	VlCuxs	2.321928094887362	1
tombstone	tumston	14.157753703402445	3	1127	tum	2.922792416077381	ston	1.746262121852214	1
tumult	tumxlt	15.4342842198711	3	1127	tum	2.922792416077381	xlt	2.321928094887362	0
tune	tun	10.443100222951113	2	1127	tu	6.40735387510252	n	1.1012776238799646	0
tuner	tunR	10.062037392731172	3	1127	tun	9.543900618542935	R	1.101986173826359	1
tuna	tunV	12.117435015126604	3	1127	tun	9.543900618542935	V	1.2605544011772498	0
tuned	tund	13.431476507350155	3	1127	tun	9.543900618542935	d	1.079585068430471	-1
tuning	tunxN	13.505999402636904	4	1129	tunx	9.295755694786758	N	1.1574905606986845	-1
tunic	tunxk	11.225005193913411	4	1129	tunx	9.295755694786758	k	1.3912178946203648	0
toupee	tupe	15.48333578848164	2	1121	tu	6.40735387510252	pe	3.1699250014423126	0
twosome	tusxm	17.98850106934578	2	1121	tu	6.40735387510252	sxm	1.3712445795587003	1
toot	tut	16.615633195004488	2	1128	tu	6.40735387510252	t	1.0605605955934554	0
tutor	tutR	14.284826323461612	3	1130	tut	7.335369795248961	R	1.101986173826359	0
tutoring	tutRxN	14.062920593857163	4	1130	tutR	10.46862404291802	xN	0.9624932115292415	-1
tutorial	tutcrixl	14.7135869743302	3	1128	tut	7.335369795248961	crixl	1.3633613244510647	1
tutti	tuti	13.536449976554513	3	1128	tut	7.335369795248961	i	1.0032128889325593	-1
tootsie	tutsi	18.012561986810752	3	1128	tut	7.335369795248961	si	1.104111545139662	0
tutu	tutu	12.81963836642044	3	1128	tut	7.335369795248961	u	1.5716528886527223	0
twelfth	twElfT	16.35416430319677	4	1125	twEl	3.8362126709857476	fT	1.0	1
twelve	twElv	13.364815765745101	4	1125	twEl	3.8362126709857476	v	1.3634259194397313	0
twenty	twEnti	13.34706904168179	5	1129	twEnt	10.258566033889933	i	1.0032128889325593	0
twentieth	twEntiET	16.86407361521592	6	1129	twEnti	1.0	ET	0.5	1
twitch	twIC	13.402175200663564	3	1138	twI	6.843913681687923	C	2.09091260108425	0
twitching	twICxN	14.495689676046378	4	1138	twIC	10.46862404291802	xN	0.9624932115292415	-1
twinkle	twINkxl	14.965980592571762	6	1148	twINkx	9.744833837499547	l	0.9940420250727062	0
twinkly	twINkxli	18.427283112034967	7	1148	twINkxl	10.363595038403975	i	1.0032128889325593	-1
twinkling	twINkxlxN	16.615940688713483	7	1148	twINkxl	10.363595038403975	xN	0.9624932115292415	0
twiddle	twIdxl	18.806787483939296	3	1136	twI	6.843913681687923	dxl	1.9211746267125624	0
twig	twIg	14.127512795678449	3	1138	twI	6.843913681687923	g	2.4783597966834456	0
twiggy	twIgi	15.516163780734233	4	1138	twIg	10.258566033889933	i	1.0032128889325593	1
twill	twIl	14.671280204690914	3	1136	twI	6.843913681687923	l	0.9940420250727062	0
twin	twIn	9.66669053279306	3	1138	twI	6.843913681687923	n	1.1012776238799646	0
twinge	twInJ	16.399922832018806	4	1138	twIn	7.4346282276367255	J	1.5428848352961373	0
twist	twIst	11.28929631386342	4	1146	twIs	10.84470576441194	t	1.0605605955934554	0
twister	twIstR	13.417968016407338	5	1146	twIst	10.392532636513248	R	1.101986173826359	1
twisty	twIsti	21.040921138373896	5	1146	twIst	10.392532636513248	i	1.0032128889325593	1
twisting	twIstxN	13.991966892511162	6	1148	twIstx	10.210749421650135	N	1.1574905606986845	-1
twisted	twIstxd	13.96377324326973	6	1148	twIstx	10.210749421650135	d	1.079585068430471	-1
twitter	twItR	13.733227966006408	3	1136	twI	6.843913681687923	tR	1.2738184121776686	0
twirl	twRl	14.494221099257278	3	1125	twR	9.744833837499547	l	0.9940420250727062	0
twirler	twRlR	7.672425341971495	4	1125	twRl	10.497561641027293	R	1.101986173826359	1
twirling	twRlxN	15.29260951071316	4	1125	twRl	10.497561641027293	xN	0.9624932115292415	-1
twilight	twYlYt	14.764831148032036	3	1122	twY	7.427139290855393	lYt	1.6398743691938193	0
twine	twYn	12.9496955828089	3	1122	twY	7.427139290855393	n	1.1012776238799646	0
twice	twYs	10.75626774932428	3	1122	twY	7.427139290855393	s	1.092054553360531	0
twang	twaN	11.701000869225474	3	1121	twa	6.584022634112045	N	1.1574905606986845	0
twaddle	twadxl	19.29086482821637	3	1121	twa	6.584022634112045	dxl	1.9211746267125624	0
twain	twen	14.570624887439042	2	1119	tw	4.247927513443586	en	1.0517740101399657	0
tweed	twid	13.821390393538593	3	1127	twi	10.040298069879844	d	1.079585068430471	0
tweedy	twidi	13.403523618866352	4	1127	twid	10.258566033889933	i	1.0032128889325593	1
tweak	twik	15.5711590359742	3	1127	twi	10.040298069879844	k	1.3912178946203648	0
tweaking	twikxN	16.403470578842644	4	1127	twik	10.46862404291802	xN	0.9624932115292415	-1
tween	twin	16.53672265063277	3	1125	twi	10.040298069879844	n	1.1012776238799646	-1
tweet	twit	12.734355434784415	3	1125	twi	10.040298069879844	t	1.0605605955934554	0
tobacco	txb@ko	11.352996907868832	4	1114	txb@	2.084962500721156	ko	1.5819755160549456	0
tabasco	txb@sko	15.969995075371546	4	1114	txb@	2.084962500721156	sko	1.1949875002403854	-1
tuberculosis	txbRkyxlosxs	13.010232398589828	3	1112	txb	0.6666666666666666	Rkyxlosxs	1.5849625007211563	1
toboggan	txbagxn	16.852437151412442	3	1112	txb	0.6666666666666666	agxn	1.5849625007211563	0
tableau	txblo	12.403252441765568	3	1112	txb	0.6666666666666666	lo	1.6887218755408673	0
today	txde	7.882094517125813	2	1107	tx	1.0	de	2.1229632740824185	0
together	txgEDR	9.172793234693733	5	1115	txgED	10.526499239136566	R	1.101986173826359	0
togetherness	txgEDRnxs	13.269831553839952	6	1115	txgEDR	7.6653359171851765	nxs	1.0799549887742788	1
tequila	txkilV	13.986854149662298	2	1107	tx	1.0	kilV	1.5849625007211563	0
telemetry	txlEmxtri	15.575958759233297	4	1111	txlE	1.0	mxtri	0.5	1
telepathy	txlEpxTi	15.669296893317341	4	1111	txlE	1.0	pxTi	1.5	1
temerity	txmErxti	15.799822027870155	3	1111	txm	1.876948660049674	Erxti	1.3905242766962178	0
timidity	txmIdxti	18.26997142982731	3	1111	txm	1.876948660049674	Idxti	1.2857142857142858	1
tomorrow	txmaro	9.956080519396748	3	1111	txm	1.876948660049674	aro	2.0	1
tomato	txmeto	10.633807430979829	3	1111	txm	1.876948660049674	eto	1.5	0
tenacity	txn@sxti	14.618183901838039	3	1111	txn	3.2214717479243644	@sxti	1.7974391409262536	1
tonight	txnYt	9.426009594265865	3	1111	txn	3.2214717479243644	Yt	1.1861635755840756	1
tenacious	txneSxs	16.604886639909882	6	1119	txneSx	9.489847960439299	s	1.092054553360531	0
tenaciously	txneSxsli	15.668132685806864	7	1119	txneSxs	9.537218400538597	li	0.6292602089866118	1
topography	txpagrxfi	14.099873263596665	2	1107	tx	1.0	pagrxfi	1.5849625007211563	0
tarantula	txr@nCulV	11.815766138860411	5	1113	txr@n	-0.0	CulV	1.0	0
tyrannosaurus	txr@nxscrxs	16.52847850612195	5	1113	txr@n	-0.0	xscrxs	1.0	0
toward	txwcrd	9.489815339396214	5	1115	txwcr	10.838416075797337	d	1.079585068430471	1
towards	txwcrdz	9.796168697019446	6	1115	txwcrd	7.94251450533924	z	1.012959327233049	1
tuition	tyuISxn	12.604616082269738	3	1087	tyu	2.4534452978042594	ISxn	0.9105709975461516	0
tutelage	tyutxlxJ	15.488874314962546	3	1087	tyu	2.4534452978042594	txlxJ	1.0	0
ooh	u	15.355838998752938	0	8		5.451191250978796	u	1.5716528886527223	-1
oolong	ulcN	6.956397898735742	1	8	u	2.23562862633481	lcN	2.0	-1
oomph	umf	14.375480387531862	1	8	u	2.23562862633481	mf	2.0	0
uplink	uplINk	12.961565553444075	2	10	up	4.7449239802196495	lINk	1.0	-1
oops	ups	14.463232251974233	2	10	up	4.7449239802196495	s	1.092054553360531	0
oeuvre	uvrV	16.326864098556996	1	8	u	2.23562862633481	vrV	2.0	-1
ooze	uz	13.782737449817343	1	10	u	2.23562862633481	z	1.012959327233049	0
oozing	uzxN	13.916924027949522	2	10	uz	10.46862404291802	xN	0.9624932115292415	-1
vanquish	v@NkwxS	17.293111814102534	6	457	v@Nkwx	6.94251450533924	S	1.6618195611954374	0
vanquished	v@NkwxSt	16.319624522469685	7	457	v@NkwxS	10.84470576441194	t	1.0605605955934554	-1
vagabond	v@gxband	17.498346855072544	2	447	v@	4.462869516330291	gxband	2.321928094887362	0
vaccine	v@ksin	10.255364917000028	4	458	v@ks	4.459431618637297	in	0.9777170456512245	0
vaccination	v@ksxneSxn	12.638841468047964	7	467	v@ksxne	9.731545633335273	Sxn	1.0258451301009608	1
vaccinate	v@ksxnet	15.976620287799003	7	469	v@ksxne	9.731545633335273	t	1.0605605955934554	1
vaccinated	v@ksxnetxd	14.276668128027042	8	469	v@ksxnet	8.271463027904375	xd	0.372221294306821	-1
vacuum	v@kyum	12.639704207347574	5	462	v@kyu	7.522239751806038	m	1.7455451971598461	0
vacuuming	v@kyumxN	15.585087512899674	6	462	v@kyum	10.46862404291802	xN	0.9624932115292415	-1
vacuous	v@kyuxs	14.732343312659468	5	460	v@kyu	7.522239751806038	xs	0.890067366410118	0
valor	v@lR	15.558785955751413	3	466	v@l	8.792934033166029	R	1.101986173826359	-1
valet	v@le	15.460437220509936	3	466	v@l	8.792934033166029	e	1.7211587598463478	0
valley	v@li	7.201130493227817	3	466	v@l	8.792934033166029	i	1.0032128889325593	0
valve	v@lv	10.576314955463229	3	466	v@l	8.792934033166029	v	1.3634259194397313	0
valid	v@lxd	13.311706272221508	4	481	v@lx	5.9192080378986685	d	1.079585068430471	0
valedictory	v@lxdIktRi	16.941345015520266	8	487	v@lxdIkt	3.321928094887362	Ri	1.0680074358518958	0
valedictorian	v@lxdIktcrixn	13.564752235534126	8	487	v@lxdIkt	3.321928094887362	crixn	1.292481250360578	-1
validation	v@lxdeSxn	14.35697399040254	6	485	v@lxde	9.731545633335273	Sxn	1.0258451301009608	1
validate	v@lxdet	16.055159947143906	6	488	v@lxde	9.731545633335273	t	1.0605605955934554	1
validating	v@lxdetxN	18.52058257163933	8	490	v@lxdetx	10.210749421650135	N	1.1574905606986845	-1
validated	v@lxdetxd	15.799229679901263	8	490	v@lxdetx	10.210749421650135	d	1.079585068430471	-1
valentine	v@lxntYn	13.33134760198854	4	474	v@lx	5.9192080378986685	ntYn	1.0	0
value	v@lyu	9.65088831430956	4	477	v@ly	6.321928094887362	u	1.5716528886527223	0
valued	v@lyud	13.612689864561588	5	477	v@lyu	9.379976710960033	d	1.079585068430471	-1
valuation	v@lyueSxn	13.3294983135081	5	477	v@lyu	9.379976710960033	eSxn	0.9497185851561727	1
valuing	v@lyuxN	17.753900714314984	5	477	v@lyu	9.379976710960033	xN	0.9624932115292415	-1
valuable	v@lyxbxl	12.54172634685321	5	476	v@lyx	7.076815597050832	bxl	1.2249085645396434	1
valiant	v@lyxnt	15.532901242847899	6	480	v@lyxn	10.84470576441194	t	1.0605605955934554	0
valiantly	v@lyxntli	14.309961470020157	7	480	v@lyxnt	9.537218400538597	li	0.6292602089866118	1
vamp	v@mp	14.185115791323305	3	451	v@m	7.960001932068081	p	2.0320961144702685	0
vampire	v@mpYr	13.502865362622153	4	451	v@mp	2.0	Yr	0.75	0
van	v@n	9.505308319058596	2	459	v@	4.462869516330291	n	1.1012776238799646	0
vandal	v@ndxl	15.808618227517169	5	471	v@ndx	9.744833837499547	l	0.9940420250727062	0
vandalize	v@ndxlYz	16.22820573127088	7	475	v@ndxlY	7.94251450533924	z	1.012959327233049	1
vandalized	v@ndxlYzd	15.514532732745772	8	475	v@ndxlYz	10.838416075797337	d	1.079585068430471	-1
vandalism	v@ndxlxzxm	14.406335663789724	6	471	v@ndxl	2.321928094887362	xzxm	0.4	1
vanguard	v@ngard	15.822383276450179	3	459	v@n	1.1949875002403854	gard	0.7924812503605781	0
vancomycin	v@nkomYsxn	18.465201860961404	3	459	v@n	1.1949875002403854	komYsxn	1.5849625007211563	-1
vantage	v@ntxJ	13.608919483961591	3	459	v@n	1.1949875002403854	txJ	1.3899750004807707	0
vanish	v@nxS	14.082524674664493	4	466	v@nx	6.448355407863058	S	1.6618195611954374	0
vanished	v@nxSt	10.494267960476535	5	466	v@nxS	10.656664903664979	t	1.0605605955934554	-1
vanishing	v@nxSxN	14.592979020985984	5	466	v@nxS	10.656664903664979	xN	0.9624932115292415	-1
vanity	v@nxti	14.223043678770788	4	463	v@nx	6.448355407863058	ti	0.9757013096288111	1
vapid	v@pxd	15.900301898416922	2	447	v@	4.462869516330291	pxd	2.6720625772832944	0
vascular	v@skyxlR	14.462353508816982	3	453	v@s	5.92235288220597	kyxlR	1.292481250360578	0
vast	v@st	12.084234698340754	3	456	v@s	5.92235288220597	t	1.0605605955934554	0
vastly	v@stli	15.102439862151375	4	456	v@st	8.601277158861887	li	0.6292602089866118	1
vastness	v@stnxs	16.56982410145197	4	456	v@st	8.601277158861887	nxs	1.0799549887742788	1
vassal	v@sxl	13.596240947399732	4	457	v@sx	9.744833837499547	l	0.9940420250727062	0
vacillating	v@sxletxN	18.071109371304885	5	457	v@sxl	1.5849625007211563	etxN	0.6666666666666666	-1
vat	v@t	15.457793426354238	2	447	v@	4.462869516330291	t	1.0605605955934554	0
vasectomy	v@zEktxmi	14.77619742918785	2	447	v@	4.462869516330291	zEktxmi	2.321928094887362	0
veggie	vEJi	13.960174643509621	3	473	vEJ	6.129283016944966	i	1.0032128889325593	-1
vegetable	vEJtxbxl	11.313088951598571	3	473	vEJ	6.129283016944966	txbxl	1.0	0
vegetarian	vEJxtErixn	13.873560827823436	9	491	vEJxtErix	9.469641817239516	n	1.1012776238799646	0
vegetarianism	vEJxtErixnIzxm	16.66463267492779	10	491	vEJxtErixn	5.78135971352466	Izxm	0.8638140909877625	1
vegetation	vEJxteSxn	11.285240313620525	6	483	vEJxte	6.8529241717544735	Sxn	1.0258451301009608	1
vegetative	vEJxtetxv	14.096692089941746	6	483	vEJxte	6.8529241717544735	txv	1.162052206009616	-1
vegan	vEgxn	15.281242441696465	2	467	vE	4.94823525480398	gxn	2.0827222622214987	1
vex	vEks	20.800821184568537	3	476	vEk	7.1223677313013845	s	1.092054553360531	0
vexatious	vEkseSxs	7.044394119358453	4	476	vEks	8.040228243129187	eSxs	1.4253257033571312	1
vexed	vEkst	18.56628106722421	4	476	vEks	8.040228243129187	t	1.0605605955934554	-1
vexing	vEksxN	17.24068939175877	4	476	vEks	8.040228243129187	xN	0.9624932115292415	-1
vector	vEktR	13.087375796814035	3	472	vEk	7.1223677313013845	tR	1.2738184121776686	0
velcro	vElkro	16.854239130670646	3	471	vEl	0.7924812503605781	kro	1.0	-1
velour	vElur	13.412836734754837	3	471	vEl	0.7924812503605781	ur	2.0430943389816556	0
velvet	vElvxt	12.188959711263774	5	477	vElvx	10.84470576441194	t	1.0605605955934554	0
velvety	vElvxti	18.327921893920372	6	477	vElvxt	10.258566033889933	i	1.0032128889325593	1
venture	vEnCR	12.092541392908243	4	495	vEnC	10.526499239136566	R	1.101986173826359	0
venturing	vEnCRxN	15.696732182267844	5	495	vEnCR	10.46862404291802	xN	0.9624932115292415	-1
vengeful	vEnJfxl	16.002979799642937	4	493	vEnJ	5.142701109431124	fxl	0.9971081732156069	1
vengeance	vEnJxns	13.448335347786616	4	493	vEnJ	5.142701109431124	xns	0.7461204414836883	1
veneration	vEnReSxn	17.224711401694	5	496	vEnRe	6.57097372915781	Sxn	1.0258451301009608	1
venerated	vEnRetxd	17.372256665135353	5	496	vEnRe	6.57097372915781	txd	0.9565217391304348	-1
venerable	vEnRxbxl	16.79766477772795	4	494	vEnR	5.906890595608519	xbxl	0.7971950516535716	1
vendetta	vEndEtV	13.925386803757744	4	494	vEnd	7.3317077606848615	EtV	1.292481250360578	0
vendor	vEndR	12.617168976521736	4	494	vEnd	7.3317077606848615	R	1.101986173826359	1
vending	vEndxN	14.221282384224569	4	494	vEnd	7.3317077606848615	xN	0.9624932115292415	-1
vent	vEnt	12.58514730530676	3	501	vEn	7.214834132566548	t	1.0605605955934554	0
venturi	vEntUri	16.796505968126265	4	501	vEnt	1.0	Uri	-0.0	-1
ventricular	vEntrIkyulR	13.959846269950338	5	503	vEntr	4.261780978028507	IkyulR	1.0	-1
ventral	vEntrxl	16.788609486164578	5	503	vEntr	4.261780978028507	xl	0.7953872451514575	-1
venting	vEntxN	16.450598483646974	5	507	vEntx	10.210749421650135	N	1.1574905606986845	-1
vented	vEntxd	15.76932946966797	5	507	vEntx	10.210749421650135	d	1.079585068430471	-1
ventilation	vEntxleSxn	14.111156964994338	7	515	vEntxle	9.731545633335273	Sxn	1.0258451301009608	1
ventilate	vEntxlet	15.616550078206899	7	518	vEntxle	9.731545633335273	t	1.0605605955934554	0
ventilator	vEntxletR	13.443192058829876	8	518	vEntxlet	9.39898113352047	R	1.101986173826359	1
ventilated	vEntxletxd	13.915453625122494	8	518	vEntxlet	9.39898113352047	xd	0.372221294306821	-1
venom	vEnxm	13.105141230520424	4	496	vEnx	5.217835130468275	m	1.7455451971598461	0
venomous	vEnxmxs	15.240872521421107	5	496	vEnxm	6.930737337562887	xs	0.890067366410118	1
venison	vEnxsxn	19.07584078562955	4	494	vEnx	5.217835130468275	sxn	1.1169925001442311	0
venue	vEnyu	12.223101951354575	3	491	vEn	7.214834132566548	yu	1.146240625180289	0
very	vEri	8.814462064824319	3	495	vEr	10.258566033889933	i	1.0032128889325593	0
varied	vErid	14.32071463871926	4	495	vEri	8.83565304498104	d	1.079585068430471	0
variation	vErieSxn	12.126924011500162	4	495	vEri	8.83565304498104	eSxn	0.9497185851561727	1
varying	vErixN	14.315737162116864	5	502	vErix	9.536465363971116	N	1.1574905606986845	-1
variability	vErixbIlxti	11.669906099608138	6	504	vErixb	7.238879133221944	Ilxti	1.1586021161269502	1
variable	vErixbxl	12.901751558747705	6	504	vErixb	7.238879133221944	xl	0.7953872451514575	1
variance	vErixns	15.603061746945354	6	504	vErixn	10.16727686242562	s	1.092054553360531	1
variant	vErixnt	12.87699271636259	6	504	vErixn	10.16727686242562	t	1.0605605955934554	1
various	vErixs	11.542746173101479	5	504	vErix	9.536465363971116	s	1.092054553360531	1
variously	vErixsli	16.181966938922713	6	504	vErixs	9.537218400538597	li	0.6292602089866118	1
verify	vErxfY	14.42845592702064	5	500	vErxf	5.669925001442312	Y	1.4729811134256063	0
verified	vErxfYd	14.495809008698236	6	500	vErxfY	8.372653335702928	d	1.079585068430471	-1
verifiable	vErxfYxbxl	14.523511864342684	6	500	vErxfY	8.372653335702928	xbxl	0.7971950516535716	1
verification	vErxfxkeSxn	12.949846273593064	5	497	vErxf	5.669925001442312	xkeSxn	1.0062935185719375	1
variegated	vErxgetxd	17.419737668870866	4	493	vErx	1.0	getxd	1.25	0
verisimilitude	vErxsxmIlxtud	20.199357134046906	4	493	vErx	1.0	sxmIlxtud	1.0	1
verity	vErxti	13.337132794478004	5	495	vErxt	8.082728314749225	i	1.0032128889325593	0
veritable	vErxtxbxl	18.207208913485733	5	495	vErxt	8.082728314749225	xbxl	0.7971950516535716	1
vest	vEst	10.329416510129903	3	482	vEs	9.684133860234477	t	1.0605605955934554	0
vestment	vEstmEnt	12.57693741170906	4	482	vEst	2.0	mEnt	1.1887218755408673	1
vestige	vEstxJ	15.798388945809997	5	487	vEstx	7.5201921816873085	J	1.5428848352961373	0
vesting	vEstxN	18.082028118279187	5	487	vEstx	7.5201921816873085	N	1.1574905606986845	-1
vestibule	vEstxbyul	14.54344445502207	5	487	vEstx	7.5201921816873085	byul	2.321928094887362	0
vested	vEstxd	15.534644762876184	5	487	vEstx	7.5201921816873085	d	1.079585068430471	0
vestal	vEstxl	13.479413968797061	5	487	vEstx	7.5201921816873085	l	0.9940420250727062	1
vessel	vEsxl	10.432306317387484	3	475	vEs	9.684133860234477	xl	0.7953872451514575	0
vet	vEt	12.408004137002674	2	472	vE	4.94823525480398	t	1.0605605955934554	0
veteran	vEtRxn	10.454322271917238	3	472	vEt	6.23431202145901	Rxn	0.5	0
veterinary	vEtrxnEri	13.08156579844327	8	484	vEtrxnEr	10.258566033889933	i	1.0032128889325593	0
veterinarian	vEtrxnErixn	13.37833295132024	9	484	vEtrxnEri	6.584962500721156	xn	1.0365940750587523	1
vetting	vEtxN	14.399429822453598	3	472	vEt	6.23431202145901	xN	0.9624932115292415	-1
vesicle	vEzxkxl	6.265203168549533	2	467	vE	4.94823525480398	zxkxl	1.5849625007211563	0
vigil	vIJxl	11.260999987260435	4	474	vIJx	9.744833837499547	l	0.9940420250727062	0
vigilante	vIJxl@nti	13.652212144385189	5	474	vIJxl	-0.0	@nti	-0.0	1
vigilance	vIJxlxns	12.913294706141736	7	478	vIJxlxn	10.16727686242562	s	1.092054553360531	1
vigilant	vIJxlxnt	14.2663088611346	7	478	vIJxlxn	10.16727686242562	t	1.0605605955934554	1
vicious	vISxs	14.184733511830368	4	471	vISx	9.489847960439299	s	1.092054553360531	1
viciously	vISxsli	14.868422823131132	5	471	vISxs	8.601277158861887	li	0.6292602089866118	1
viciousness	vISxsnxs	15.77804641621467	5	471	vISxs	8.601277158861887	nxs	1.0799549887742788	1
visualize	vIZwxlYz	15.745479977663747	7	489	vIZwxlY	7.94251450533924	z	1.012959327233049	1
visualized	vIZwxlYzd	18.11874644598619	8	489	vIZwxlYz	10.838416075797337	d	1.079585068430471	-1
visually	vIZwxli	15.396374224038942	6	485	vIZwxl	7.702657044945897	i	1.0032128889325593	1
visualization	vIZwxlxzeSxn	18.084151227166952	6	485	vIZwxl	7.702657044945897	xzeSxn	0.6974937501201928	1
visuals	vIZwxlz	15.042339058783039	6	485	vIZwxl	7.702657044945897	z	1.012959327233049	-1
vision	vIZxn	9.198330681909876	4	475	vIZx	4.734820908619758	n	1.1012776238799646	0
visionary	vIZxnEri	14.289204377634526	5	475	vIZxn	5.392317422778761	Eri	0.7107053573145612	1
visual	vIZxwxl	12.944309964954524	4	473	vIZx	4.734820908619758	wxl	1.0	0
video	vIdio	9.102524444175783	4	480	vIdi	7.622051819456376	o	1.5492243029199149	0
videophone	vIdiofon	14.829627806533892	5	480	vIdio	1.0	fon	1.4767226489021297	-1
videocassette	vIdiok@sEt	15.09332891638685	5	480	vIdio	1.0	k@sEt	1.0	-1
videotape	vIdiotep	11.476048846106556	7	489	vIdiote	7.960001932068081	p	2.0320961144702685	0
videotaped	vIdiotept	12.757595886765905	8	489	vIdiotep	10.656664903664979	t	1.0605605955934554	-1
videotaping	vIdiotepxN	14.94669112238938	8	489	vIdiotep	10.656664903664979	xN	0.9624932115292415	-1
vigor	vIgR	13.319108211866832	3	468	vIg	10.526499239136566	R	1.101986173826359	-1
vigorous	vIgRxs	14.356164040049803	5	472	vIgRx	9.489847960439299	s	1.092054553360531	1
